IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,Outliers,Total_Compra
5272,12/29/2017,2017,1,201701,42826,6,392.54,2,1.0,2355.2400000000002
5273,12/29/2017,2017,1,201701,42828,6,637.2234210526316,7,1.0,3823.3405263157892
5274,12/29/2017,2017,1,201701,42829,3,617.96,8,1.0,1853.88
5275,12/29/2017,2017,1,201701,42831,8,235.38,4,1.0,1883.04
5276,12/29/2017,2017,1,201701,42848,11,1167.59,1,1.0,12843.49
5277,12/29/2017,2017,1,201701,42849,16,964.97,8,1.0,15439.52
5278,12/29/2017,2017,1,201701,42810,9,784.55,5,1.0,7060.95
5279,12/29/2017,2017,1,201701,42812,4,237.23,3,1.0,948.92
5280,12/29/2017,2017,1,201701,42813,11,255.92,11,1.0,2815.12
5281,12/29/2017,2017,1,201701,42814,22,281.72,8,1.0,6197.84
5282,12/29/2017,2017,1,201701,42815,7,395.5,14,1.0,2768.5
5283,12/29/2017,2017,1,201701,42903,8,164.13,4,1.0,1313.04
5284,12/29/2017,2017,1,201701,42904,4,107.8,7,1.0,431.2
5285,12/29/2017,2017,1,201701,42866,11,121.18,10,1.0,1332.98
5286,12/29/2017,2017,1,201701,42867,10,149.88,10,1.0,1498.8
5287,12/29/2017,2017,1,201701,42873,8,343.22,9,1.0,2745.76
5288,12/29/2017,2017,1,201701,42874,22,389.93,12,1.0,8578.460000000001
5289,12/29/2017,2017,1,201701,42878,1,423.49,14,1.0,423.49
5290,12/29/2017,2017,1,201701,42881,5,347.73,1,1.0,1738.65
5291,12/29/2017,2017,1,201701,42882,5,319.45,2,1.0,1597.25
5292,12/29/2017,2017,1,201701,42883,6,331.31,8,1.0,1987.8600000000001
5293,12/29/2017,2017,1,201701,42884,4,349.59,10,1.0,1398.36
5294,12/29/2017,2017,1,201701,42885,3,397.07,12,1.0,1191.21
5295,12/29/2017,2017,1,201701,42887,9,315.27,11,1.0,2837.43
5296,12/29/2017,2017,1,201701,42888,4,357.71,11,1.0,1430.84
5297,12/29/2017,2017,1,201701,42889,4,396.9,8,1.0,1587.6
5298,12/29/2017,2017,1,201701,42890,11,370.5541935483871,9,1.0,4076.096129032258
5299,12/29/2017,2017,1,201701,42891,5,406.47,4,1.0,2032.3500000000001
5300,12/29/2017,2017,1,201701,42892,9,371.53,9,1.0,3343.7699999999995
5301,12/29/2017,2017,1,201701,42893,5,310.51,9,1.0,1552.55
5302,12/29/2017,2017,1,201701,42894,18,389.87,3,1.0,7017.66
5303,12/29/2017,2017,1,201701,42895,14,351.84,5,1.0,4925.759999999999
5304,12/29/2017,2017,1,201701,42896,16,316.81,12,1.0,5068.96
5305,12/29/2017,2017,1,201701,42898,13,395.24,9,1.0,5138.12
5306,12/29/2017,2017,1,201701,42985,3,1146.37,1,1.0,3439.1099999999997
5307,12/29/2017,2017,1,201701,42986,13,235.64,12,1.0,3063.3199999999997
5308,12/29/2017,2017,1,201701,42987,8,361.83,9,1.0,2894.64
5309,12/29/2017,2017,1,201701,42988,4,422.75,7,1.0,1691.0
5310,12/29/2017,2017,1,201701,42989,8,301.8,11,1.0,2414.4
5311,12/29/2017,2017,1,201701,42990,6,272.85,3,1.0,1637.1000000000001
5312,12/29/2017,2017,1,201701,42991,2,308.67,1,1.0,617.34
5313,12/29/2017,2017,1,201701,42994,4,410.8,3,1.0,1643.2
5314,12/29/2017,2017,1,201701,42995,23,266.61,9,1.0,6132.030000000001
5315,12/29/2017,2017,1,201701,42996,7,330.82,14,1.0,2315.74
5316,12/29/2017,2017,1,201701,42997,6,347.09,14,1.0,2082.54
5317,12/29/2017,2017,1,201701,42998,8,321.6,9,1.0,2572.8
5318,12/29/2017,2017,1,201701,42999,15,389.71,4,1.0,5845.65
5319,12/29/2017,2017,1,201701,43000,3,292.39,9,1.0,877.17
5320,12/29/2017,2017,1,201701,43001,13,441.63,3,1.0,5741.19
5321,12/29/2017,2017,1,201701,43002,2,256.65,8,1.0,513.3
5322,12/29/2017,2017,1,201701,43007,7,291.6,4,1.0,2041.2000000000003
5323,12/29/2017,2017,1,201701,43008,8,302.91,12,1.0,2423.28
5324,12/29/2017,2017,1,201701,43009,5,422.2,11,1.0,2111.0
5325,12/29/2017,2017,1,201701,43012,9,392.26,1,1.0,3530.34
5326,12/29/2017,2017,1,201701,43013,15,242.04,9,1.0,3630.6
5327,12/29/2017,2017,1,201701,43014,8,367.4,8,1.0,2939.2
5328,12/29/2017,2017,1,201701,43018,9,301.03,11,1.0,2709.2699999999995
5329,12/29/2017,2017,1,201701,43019,9,308.8,8,1.0,2779.2000000000003
5330,12/29/2017,2017,1,201701,43020,13,346.34,7,1.0,4502.42
5331,12/29/2017,2017,1,201701,43025,17,392.54,13,1.0,6673.18
5332,12/29/2017,2017,1,201701,42755,18,709.65,2,1.0,12773.699999999999
5333,12/29/2017,2017,1,201701,42756,8,465.85,3,1.0,3726.8
5334,12/29/2017,2017,1,201701,42758,3,1093.88,5,1.0,3281.6400000000003
5335,12/29/2017,2017,1,201701,42759,12,1097.86,7,1.0,13174.32
5336,12/29/2017,2017,1,201701,42761,4,1032.57,9,1.0,4130.28
5337,12/29/2017,2017,1,201701,42762,10,1269.2,3,1.0,12692.0
5338,12/29/2017,2017,1,201701,42765,8,1306.46,4,1.0,10451.68
5339,12/29/2017,2017,1,201701,42767,8,2255.68,4,1.0,18045.44
5340,12/29/2017,2017,1,201701,42769,8,2348.62,11,1.0,18788.96
5341,12/29/2017,2017,1,201701,42770,2,2424.582857142857,3,0.0,4849.165714285714
5342,12/29/2017,2017,1,201701,42772,6,746.4364702544216,7,0.0,4478.618821526529
5343,12/29/2017,2017,1,201701,42773,13,746.4364702544216,4,0.0,9703.674113307481
5344,12/29/2017,2017,1,201701,42778,6,1890.72,3,1.0,11344.32
5345,12/29/2017,2017,1,201701,42780,3,2541.4615384615386,9,0.0,7624.384615384615
5346,12/29/2017,2017,1,201701,42781,11,1267.06,9,1.0,13937.66
5347,12/29/2017,2017,1,201701,42782,16,2450.2,8,1.0,39203.2
5348,12/29/2017,2017,1,201701,42783,6,1955.16,11,1.0,11730.960000000001
5349,12/29/2017,2017,1,201701,42784,4,1351.92,3,1.0,5407.68
5350,12/29/2017,2017,1,201701,42785,3,1148.93,5,1.0,3446.79
5351,12/29/2017,2017,1,201701,42786,12,530.17,2,1.0,6362.039999999999
5352,12/29/2017,2017,1,201701,42787,9,931.59,2,1.0,8384.31
5353,12/29/2017,2017,1,201701,42790,11,574.48,4,1.0,6319.280000000001
5354,12/29/2017,2017,1,201701,42796,15,288.18,7,1.0,4322.7
5355,12/29/2017,2017,1,201701,42797,12,746.4364702544216,13,0.0,8957.237643053058
5356,12/29/2017,2017,1,201701,42798,2,1058.6,5,1.0,2117.2
5357,12/29/2017,2017,1,201701,42799,8,1100.51,1,1.0,8804.08
5358,12/29/2017,2017,1,201701,42801,3,2105.38,10,1.0,6316.14
5359,12/29/2017,2017,1,201701,42850,3,209.02,4,1.0,627.0600000000001
5360,12/29/2017,2017,1,201701,42851,16,89.55,5,1.0,1432.8
5361,12/29/2017,2017,1,201701,42926,8,52.22,13,1.0,417.76
5362,12/29/2017,2017,1,201701,42927,8,57.2,5,1.0,457.6
5363,12/29/2017,2017,1,201701,42930,8,100.3,5,1.0,802.4
5364,12/29/2017,2017,1,201701,42931,3,215.25,6,1.0,645.75
5365,12/29/2017,2017,1,201701,42852,2,109.87833333333333,9,1.0,219.75666666666666
5366,12/29/2017,2017,1,201701,42870,4,114.32,7,1.0,457.28
5367,12/29/2017,2017,1,201701,42901,8,142.22,6,1.0,1137.76
5368,12/29/2017,2017,1,201701,42932,18,110.62,13,1.0,1991.16
5369,12/29/2017,2017,1,201701,42975,16,158.63,3,1.0,2538.08
5370,12/29/2017,2017,1,201701,42976,8,146.93,5,1.0,1175.44
5371,12/29/2017,2017,1,201701,42978,23,78.16,13,1.0,1797.6799999999998
5372,12/29/2017,2017,1,201701,42982,7,8.57,12,1.0,59.99
5373,1/26/2018,2018,1,201801,42832,10,562.88,10,1.0,5628.8
5374,1/26/2018,2018,1,201801,42833,4,652.53,13,1.0,2610.12
5375,1/26/2018,2018,1,201801,42834,15,574.0952173913043,3,0.0,8611.428260869565
5376,1/26/2018,2018,1,201801,42836,2,556.75,6,1.0,1113.5
5377,1/26/2018,2018,1,201801,42838,13,702.35,2,1.0,9130.550000000001
5378,1/26/2018,2018,1,201801,42842,12,266.21,6,1.0,3194.5199999999995
5379,1/26/2018,2018,1,201801,42843,5,509.64,13,1.0,2548.2
5380,1/26/2018,2018,1,201801,42844,9,1170.31,14,1.0,10532.789999999999
5381,1/26/2018,2018,1,201801,42847,4,1719.74,8,1.0,6878.96
5382,1/26/2018,2018,1,201801,42855,8,765.49,3,1.0,6123.92
5383,1/26/2018,2018,1,201801,42857,3,369.76,5,1.0,1109.28
5384,1/26/2018,2018,1,201801,42862,10,351.33,10,1.0,3513.2999999999997
5385,1/26/2018,2018,1,201801,42984,5,174.45,10,1.0,872.25
5386,1/26/2018,2018,1,201801,42908,10,1131.25,9,1.0,11312.5
5387,1/26/2018,2018,1,201801,42911,8,1386.39,2,1.0,11091.12
5388,1/26/2018,2018,1,201801,42913,15,991.32,13,1.0,14869.800000000001
5389,1/26/2018,2018,1,201801,42914,8,1069.75,13,1.0,8558.0
5390,1/26/2018,2018,1,201801,42915,9,1324.55,1,1.0,11920.949999999999
5391,1/26/2018,2018,1,201801,42918,8,503.93,6,1.0,4031.44
5392,1/26/2018,2018,1,201801,42919,8,414.39,6,1.0,3315.12
5393,1/26/2018,2018,1,201801,42920,10,508.55,10,1.0,5085.5
5394,1/26/2018,2018,1,201801,42921,1,495.9,7,1.0,495.9
5395,1/26/2018,2018,1,201801,42922,7,499.13,12,1.0,3493.91
5396,1/26/2018,2018,1,201801,42924,7,485.32,3,1.0,3397.24
5397,1/26/2018,2018,1,201801,42925,9,2.2,9,1.0,19.8
5398,1/26/2018,2018,1,201801,42933,4,900.91,1,1.0,3603.64
5399,1/26/2018,2018,1,201801,42934,13,1123.41,6,1.0,14604.330000000002
5400,1/26/2018,2018,1,201801,42937,7,1863.15,12,1.0,13042.050000000001
5401,1/26/2018,2018,1,201801,42938,6,1913.4816666666666,11,0.0,11480.89
5402,1/26/2018,2018,1,201801,42940,8,1561.71,5,1.0,12493.68
5403,1/26/2018,2018,1,201801,42942,17,1915.13,6,1.0,32557.210000000003
5404,1/26/2018,2018,1,201801,42943,5,1379.53,6,1.0,6897.65
5405,1/26/2018,2018,1,201801,42945,5,2515.93,6,1.0,12579.65
5406,1/26/2018,2018,1,201801,42946,5,1509.12,1,1.0,7545.599999999999
5407,1/26/2018,2018,1,201801,42947,8,2369.55,3,1.0,18956.4
5408,1/26/2018,2018,1,201801,42949,13,1590.54,11,1.0,20677.02
5409,1/26/2018,2018,1,201801,42950,21,1654.53,4,1.0,34745.13
5410,1/26/2018,2018,1,201801,42951,8,2243.78,6,1.0,17950.24
5411,1/26/2018,2018,1,201801,42952,13,2493.69,2,1.0,32417.97
5412,1/26/2018,2018,1,201801,42954,5,1636.94,10,1.0,8184.700000000001
5413,1/26/2018,2018,1,201801,42956,7,1567.74,11,1.0,10974.18
5414,1/26/2018,2018,1,201801,42958,7,2325.74,6,1.0,16280.179999999998
5415,1/26/2018,2018,1,201801,42959,15,2568.33,8,1.0,38524.95
5416,1/26/2018,2018,1,201801,42960,11,2591.7654545454548,12,0.0,28509.420000000002
5417,1/26/2018,2018,1,201801,42962,12,1505.25,9,1.0,18063.0
5418,1/26/2018,2018,1,201801,42964,4,1747.91,8,1.0,6991.64
5419,1/26/2018,2018,1,201801,42965,2,1779.74,9,1.0,3559.48
5420,1/26/2018,2018,1,201801,42967,9,2383.21,4,1.0,21448.89
5421,1/26/2018,2018,1,201801,42968,8,2397.9310344827586,4,0.0,19183.44827586207
5422,1/26/2018,2018,1,201801,42970,9,1959.51,11,1.0,17635.59
5423,1/26/2018,2018,1,201801,43028,4,609.45,12,1.0,2437.8
5424,1/26/2018,2018,1,201801,43029,23,796.44,13,1.0,18318.120000000003
5425,1/26/2018,2018,1,201801,43030,11,907.24,2,1.0,9979.64
5426,1/26/2018,2018,1,201801,43031,3,849.98,13,1.0,2549.94
5427,1/26/2018,2018,1,201801,43035,19,749.09,11,1.0,14232.710000000001
5428,1/26/2018,2018,1,201801,43036,11,473.83,14,1.0,5212.13
5429,1/26/2018,2018,1,201801,43039,11,569.62,9,1.0,6265.82
5430,1/26/2018,2018,1,201801,42816,5,901.28,12,1.0,4506.4
5431,1/26/2018,2018,1,201801,42817,19,639.92,3,1.0,12158.48
5432,1/26/2018,2018,1,201801,42818,8,1349.3856097560974,13,1.0,10795.08487804878
5433,1/26/2018,2018,1,201801,42820,7,465.17,13,1.0,3256.19
5434,1/26/2018,2018,1,201801,42821,4,459.0,5,1.0,1836.0
5435,1/26/2018,2018,1,201801,42822,3,602.59,1,1.0,1807.77
5436,1/26/2018,2018,1,201801,42823,3,592.24,3,1.0,1776.72
5437,1/26/2018,2018,1,201801,42825,14,370.6,12,1.0,5188.400000000001
5438,1/26/2018,2018,1,201801,42827,7,317.18,3,1.0,2220.26
5439,1/26/2018,2018,1,201801,42830,7,324.29,9,1.0,2270.03
5440,1/26/2018,2018,1,201801,42849,6,958.17,13,1.0,5749.0199999999995
5441,1/26/2018,2018,1,201801,42810,8,910.4,14,1.0,7283.2
5442,1/26/2018,2018,1,201801,42813,5,301.47,6,1.0,1507.3500000000001
5443,1/26/2018,2018,1,201801,42902,12,167.43,13,1.0,2009.16
5444,1/26/2018,2018,1,201801,42904,4,105.32,10,1.0,421.28
5445,1/26/2018,2018,1,201801,42905,12,315.48,4,1.0,3785.76
5446,1/26/2018,2018,1,201801,42906,7,219.09,4,1.0,1533.63
5447,1/26/2018,2018,1,201801,42865,14,143.55,11,1.0,2009.7000000000003
5448,1/26/2018,2018,1,201801,42866,2,135.31,8,1.0,270.62
5449,1/26/2018,2018,1,201801,42868,7,140.09617647058823,10,1.0,980.6732352941176
5450,1/26/2018,2018,1,201801,42871,12,377.97,11,1.0,4535.64
5451,1/26/2018,2018,1,201801,42873,4,417.09,3,1.0,1668.36
5452,1/26/2018,2018,1,201801,42875,8,426.29,2,1.0,3410.32
5453,1/26/2018,2018,1,201801,42878,10,441.31,4,1.0,4413.1
5454,1/26/2018,2018,1,201801,42882,9,344.52,14,1.0,3100.68
5455,1/26/2018,2018,1,201801,42885,22,331.87,5,1.0,7301.14
5456,1/26/2018,2018,1,201801,42887,13,315.56,13,1.0,4102.28
5457,1/26/2018,2018,1,201801,42889,3,360.31,10,1.0,1080.93
5458,1/26/2018,2018,1,201801,42892,3,340.67,13,1.0,1022.01
5459,1/26/2018,2018,1,201801,42893,10,324.35,6,1.0,3243.5
5460,1/26/2018,2018,1,201801,42896,13,373.16,2,1.0,4851.08
5461,1/26/2018,2018,1,201801,42897,5,392.4,3,1.0,1962.0
5462,1/26/2018,2018,1,201801,42898,9,365.8488095238095,5,0.0,3292.6392857142855
5463,1/26/2018,2018,1,201801,42985,2,1079.51,1,1.0,2159.02
5464,1/26/2018,2018,1,201801,42986,11,263.76,11,1.0,2901.3599999999997
5465,1/26/2018,2018,1,201801,42988,10,471.16,11,1.0,4711.6
5466,1/26/2018,2018,1,201801,42990,10,251.99,13,1.0,2519.9
5467,1/26/2018,2018,1,201801,42994,6,367.81,12,1.0,2206.86
5468,1/26/2018,2018,1,201801,42996,5,386.36,1,1.0,1931.8000000000002
5469,1/26/2018,2018,1,201801,42998,5,379.62,3,1.0,1898.1
5470,1/26/2018,2018,1,201801,42999,5,367.15,13,1.0,1835.75
5471,1/26/2018,2018,1,201801,43001,6,450.17,9,1.0,2701.02
5472,1/26/2018,2018,1,201801,43003,3,308.96,10,1.0,926.8799999999999
5473,1/26/2018,2018,1,201801,43004,4,251.37,4,1.0,1005.48
5474,1/26/2018,2018,1,201801,43005,8,269.25,2,1.0,2154.0
5475,1/26/2018,2018,1,201801,43008,5,298.79,11,1.0,1493.95
5476,1/26/2018,2018,1,201801,43009,5,439.28,12,1.0,2196.3999999999996
5477,1/26/2018,2018,1,201801,43010,12,263.52,13,1.0,3162.24
5478,1/26/2018,2018,1,201801,43013,3,214.88,2,1.0,644.64
5479,1/26/2018,2018,1,201801,43015,11,375.0,2,1.0,4125.0
5480,1/26/2018,2018,1,201801,43016,19,328.29,11,1.0,6237.51
5481,1/26/2018,2018,1,201801,43018,18,299.36,5,1.0,5388.4800000000005
5482,1/26/2018,2018,1,201801,43020,2,381.89,4,1.0,763.78
5483,1/26/2018,2018,1,201801,43021,10,289.42,5,1.0,2894.2000000000003
5484,1/26/2018,2018,1,201801,43022,11,286.59,9,1.0,3152.49
5485,1/26/2018,2018,1,201801,43025,11,421.2,5,1.0,4633.2
5486,1/26/2018,2018,1,201801,43026,15,386.34,12,1.0,5795.099999999999
5487,1/26/2018,2018,1,201801,42754,11,790.74,13,1.0,8698.14
5488,1/26/2018,2018,1,201801,42755,15,687.34,14,1.0,10310.1
5489,1/26/2018,2018,1,201801,42758,18,1262.36,8,1.0,22722.48
5490,1/26/2018,2018,1,201801,42759,11,1294.34,4,1.0,14237.74
5491,1/26/2018,2018,1,201801,42761,6,1073.22,11,1.0,6439.32
5492,1/26/2018,2018,1,201801,42767,12,2110.21,5,1.0,25322.52
5493,1/26/2018,2018,1,201801,42770,3,2523.31,2,1.0,7569.93
5494,1/26/2018,2018,1,201801,42772,3,746.4364702544216,12,0.0,2239.3094107632646
5495,1/26/2018,2018,1,201801,42773,7,746.4364702544216,2,0.0,5225.055291780951
5496,1/26/2018,2018,1,201801,42774,10,746.4364702544216,1,0.0,7464.364702544216
5497,1/26/2018,2018,1,201801,42775,17,2471.11,3,1.0,42008.87
5498,1/26/2018,2018,1,201801,42776,2,971.4,8,1.0,1942.8
5499,1/26/2018,2018,1,201801,42777,6,2008.61,2,1.0,12051.66
5500,1/26/2018,2018,1,201801,42778,2,1696.26,3,1.0,3392.52
5501,1/26/2018,2018,1,201801,42782,14,2454.4,6,1.0,34361.6
5502,1/26/2018,2018,1,201801,42783,3,1679.27,6,1.0,5037.8099999999995
5503,1/26/2018,2018,1,201801,42784,5,1293.28,3,1.0,6466.4
5504,1/26/2018,2018,1,201801,42785,2,1076.94,4,1.0,2153.88
5505,1/26/2018,2018,1,201801,42789,4,167.16,8,1.0,668.64
5506,1/26/2018,2018,1,201801,42790,2,560.39,4,1.0,1120.78
5507,1/26/2018,2018,1,201801,42791,9,170.03,12,1.0,1530.27
5508,1/26/2018,2018,1,201801,42793,4,551.88,12,1.0,2207.52
5509,1/26/2018,2018,1,201801,42794,9,202.98,14,1.0,1826.82
5510,1/26/2018,2018,1,201801,42796,8,314.09,8,1.0,2512.72
5511,1/26/2018,2018,1,201801,42797,3,746.4364702544216,2,0.0,2239.3094107632646
5512,1/26/2018,2018,1,201801,42798,10,1106.26,6,1.0,11062.6
5513,1/26/2018,2018,1,201801,42799,4,1140.55,2,1.0,4562.2
5514,1/26/2018,2018,1,201801,42801,14,1708.19,7,1.0,23914.66
5515,1/26/2018,2018,1,201801,42850,8,197.64,3,1.0,1581.12
5516,1/26/2018,2018,1,201801,42930,9,96.14,2,1.0,865.26
5517,1/26/2018,2018,1,201801,42931,6,250.74,10,1.0,1504.44
5518,1/26/2018,2018,1,201801,42852,12,102.19,12,1.0,1226.28
5519,1/26/2018,2018,1,201801,42853,4,502.28,5,1.0,2009.12
5520,1/26/2018,2018,1,201801,42854,15,800.83,14,1.0,12012.45
5521,1/26/2018,2018,1,201801,42870,9,107.7,8,1.0,969.3000000000001
5522,1/26/2018,2018,1,201801,42899,8,121.56,10,1.0,972.48
5523,1/26/2018,2018,1,201801,42900,3,179.27,4,1.0,537.8100000000001
5524,1/26/2018,2018,1,201801,42901,3,126.1,8,1.0,378.29999999999995
5525,1/26/2018,2018,1,201801,42932,2,111.5,11,1.0,223.0
5526,1/26/2018,2018,1,201801,42974,6,130.35,1,1.0,782.0999999999999
5527,1/26/2018,2018,1,201801,42976,2,154.93894736842105,8,0.0,309.8778947368421
5528,1/26/2018,2018,1,201801,42977,8,72.41,3,1.0,579.28
5529,2/23/2018,2018,2,201802,42835,8,501.31,9,1.0,4010.48
5530,2/23/2018,2018,2,201802,42836,11,628.83,5,1.0,6917.13
5531,2/23/2018,2018,2,201802,42837,8,334.72,9,1.0,2677.76
5532,2/23/2018,2018,2,201802,42838,8,541.44,14,1.0,4331.52
5533,2/23/2018,2018,2,201802,42841,3,235.71,2,1.0,707.13
5534,2/23/2018,2018,2,201802,42842,6,240.04,6,1.0,1440.24
5535,2/23/2018,2018,2,201802,42843,7,505.56,12,1.0,3538.92
5536,2/23/2018,2018,2,201802,42844,4,1392.01,1,1.0,5568.04
5537,2/23/2018,2018,2,201802,42847,5,1996.8616216216217,5,1.0,9984.308108108109
5538,2/23/2018,2018,2,201802,42858,7,397.37,3,1.0,2781.59
5539,2/23/2018,2018,2,201802,42860,9,458.08,13,1.0,4122.72
5540,2/23/2018,2018,2,201802,42861,10,425.18,11,1.0,4251.8
5541,2/23/2018,2018,2,201802,42984,2,177.08,10,1.0,354.16
5542,2/23/2018,2018,2,201802,42908,4,1077.61,11,1.0,4310.44
5543,2/23/2018,2018,2,201802,42909,7,1193.92,10,1.0,8357.44
5544,2/23/2018,2018,2,201802,42911,2,1413.35,9,1.0,2826.7
5545,2/23/2018,2018,2,201802,42913,4,965.46,9,1.0,3861.84
5546,2/23/2018,2018,2,201802,42914,5,1171.65,9,1.0,5858.25
5547,2/23/2018,2018,2,201802,42916,10,1003.13,8,1.0,10031.3
5548,2/23/2018,2018,2,201802,42918,8,580.73,6,1.0,4645.84
5549,2/23/2018,2018,2,201802,42921,11,535.91,12,1.0,5895.009999999999
5550,2/23/2018,2018,2,201802,42923,6,479.43,9,1.0,2876.58
5551,2/23/2018,2018,2,201802,42933,5,918.52,3,1.0,4592.6
5552,2/23/2018,2018,2,201802,42937,4,1682.71,3,1.0,6730.84
5553,2/23/2018,2018,2,201802,42939,9,1971.35,12,1.0,17742.149999999998
5554,2/23/2018,2018,2,201802,42940,1,1337.2,2,1.0,1337.2
5555,2/23/2018,2018,2,201802,42942,3,1705.72,5,1.0,5117.16
5556,2/23/2018,2018,2,201802,42943,9,1619.33,7,1.0,14573.97
5557,2/23/2018,2018,2,201802,42945,3,1927.08,3,1.0,5781.24
5558,2/23/2018,2018,2,201802,42947,21,2080.2575,5,1.0,43685.4075
5559,2/23/2018,2018,2,201802,42948,16,2218.31,3,1.0,35492.96
5560,2/23/2018,2018,2,201802,42951,5,1854.84,8,1.0,9274.199999999999
5561,2/23/2018,2018,2,201802,42953,1,2407.31,8,1.0,2407.31
5562,2/23/2018,2018,2,201802,42958,17,2447.5965,9,0.0,41609.1405
5563,2/23/2018,2018,2,201802,42962,9,1451.55,11,1.0,13063.949999999999
5564,2/23/2018,2018,2,201802,42964,21,2173.49,8,1.0,45643.28999999999
5565,2/23/2018,2018,2,201802,42965,8,1558.78,3,1.0,12470.24
5566,2/23/2018,2018,2,201802,42966,5,2355.23,3,1.0,11776.15
5567,2/23/2018,2018,2,201802,42967,10,2431.54,12,1.0,24315.4
5568,2/23/2018,2018,2,201802,42969,11,2510.6721739130435,12,0.0,27617.393913043477
5569,2/23/2018,2018,2,201802,42970,3,1852.22,7,1.0,5556.66
5570,2/23/2018,2018,2,201802,42971,11,2038.63,11,1.0,22424.93
5571,2/23/2018,2018,2,201802,42972,8,2147.89,10,1.0,17183.12
5572,2/23/2018,2018,2,201802,43028,10,716.5,10,1.0,7165.0
5573,2/23/2018,2018,2,201802,43029,9,756.21,9,1.0,6805.89
5574,2/23/2018,2018,2,201802,43030,7,895.24,12,1.0,6266.68
5575,2/23/2018,2018,2,201802,43031,17,820.86,12,1.0,13954.62
5576,2/23/2018,2018,2,201802,43032,16,730.06,8,1.0,11680.96
5577,2/23/2018,2018,2,201802,43037,1,768.96,5,1.0,768.96
5578,2/23/2018,2018,2,201802,43038,18,722.12,5,1.0,12998.16
5579,2/23/2018,2018,2,201802,43043,11,710.3,11,1.0,7813.299999999999
5580,2/23/2018,2018,2,201802,42821,6,433.9,2,1.0,2603.3999999999996
5581,2/23/2018,2018,2,201802,42822,7,620.48,11,1.0,4343.360000000001
5582,2/23/2018,2018,2,201802,42823,11,582.53,8,1.0,6407.83
5583,2/23/2018,2018,2,201802,42824,7,361.57,14,1.0,2530.99
5584,2/23/2018,2018,2,201802,42825,6,373.87,12,1.0,2243.2200000000003
5585,2/23/2018,2018,2,201802,42828,5,612.78,5,1.0,3063.8999999999996
5586,2/23/2018,2018,2,201802,42830,11,331.93,9,1.0,3651.23
5587,2/23/2018,2018,2,201802,42831,9,271.13,9,1.0,2440.17
5588,2/23/2018,2018,2,201802,42848,6,1049.23,7,1.0,6295.38
5589,2/23/2018,2018,2,201802,42810,3,835.76,5,1.0,2507.2799999999997
5590,2/23/2018,2018,2,201802,42811,21,1742.82,6,1.0,36599.22
5591,2/23/2018,2018,2,201802,42904,8,91.03,11,1.0,728.24
5592,2/23/2018,2018,2,201802,42905,5,348.48,5,1.0,1742.4
5593,2/23/2018,2018,2,201802,42906,17,234.13,8,1.0,3980.21
5594,2/23/2018,2018,2,201802,42864,9,142.38,5,1.0,1281.42
5595,2/23/2018,2018,2,201802,42867,5,148.52,12,1.0,742.6
5596,2/23/2018,2018,2,201802,42868,13,156.68,2,1.0,2036.8400000000001
5597,2/23/2018,2018,2,201802,42877,11,356.02,7,1.0,3916.22
5598,2/23/2018,2018,2,201802,42878,12,337.18,6,1.0,4046.16
5599,2/23/2018,2018,2,201802,42882,22,300.3,9,1.0,6606.6
5600,2/23/2018,2018,2,201802,42886,7,390.74,11,1.0,2735.1800000000003
5601,2/23/2018,2018,2,201802,42889,4,353.92,10,1.0,1415.68
5602,2/23/2018,2018,2,201802,42891,5,408.51,3,1.0,2042.55
5603,2/23/2018,2018,2,201802,42895,12,362.13,8,1.0,4345.5599999999995
5604,2/23/2018,2018,2,201802,42896,4,327.45,6,1.0,1309.8
5605,2/23/2018,2018,2,201802,42897,8,350.62,7,1.0,2804.96
5606,2/23/2018,2018,2,201802,42985,11,1017.01,9,1.0,11187.11
5607,2/23/2018,2018,2,201802,42988,7,417.03,2,1.0,2919.21
5608,2/23/2018,2018,2,201802,42990,8,257.7,5,1.0,2061.6
5609,2/23/2018,2018,2,201802,42992,11,440.76,10,1.0,4848.36
5610,2/23/2018,2018,2,201802,42994,11,434.19,7,1.0,4776.09
5611,2/23/2018,2018,2,201802,42995,6,259.97,4,1.0,1559.8200000000002
5612,2/23/2018,2018,2,201802,42998,15,364.7,13,1.0,5470.5
5613,2/23/2018,2018,2,201802,43001,1,418.79,6,1.0,418.79
5614,2/23/2018,2018,2,201802,43002,3,327.5,9,1.0,982.5
5615,2/23/2018,2018,2,201802,43005,11,333.8,10,1.0,3671.8
5616,2/23/2018,2018,2,201802,43008,8,260.98,6,1.0,2087.84
5617,2/23/2018,2018,2,201802,43011,17,257.55,9,1.0,4378.35
5618,2/23/2018,2018,2,201802,43012,6,369.91,12,1.0,2219.46
5619,2/23/2018,2018,2,201802,43013,5,232.43,5,1.0,1162.15
5620,2/23/2018,2018,2,201802,43015,20,359.4,6,1.0,7188.0
5621,2/23/2018,2018,2,201802,43016,5,272.65,7,1.0,1363.25
5622,2/23/2018,2018,2,201802,43018,17,305.30186046511625,7,0.0,5190.131627906976
5623,2/23/2018,2018,2,201802,43019,8,272.36,1,1.0,2178.88
5624,2/23/2018,2018,2,201802,43026,2,325.97,10,1.0,651.94
5625,2/23/2018,2018,2,201802,42754,4,987.4,5,1.0,3949.6
