index,Latitud,Longitud,IdLocalidad,Localidad,IdProvincia,Provincia
1975.0,-31.34289144,-59.44673097,30070010000,Bovril,30.0,Entre Rios
1976.0,-31.18533847,-59.40798229,30070020000,Colonia Avigdor,30.0,Entre Rios
1977.0,-31.18101247,-59.73288446,30070030000,El Solar,30.0,Entre Rios
1978.0,-30.7415411,-59.64335352,30070040000,La Paz,30.0,Entre Rios
1979.0,-31.1859576,-59.95215913,30070050000,Piedras Blancas,30.0,Entre Rios
1980.0,-30.69050672,-59.39945401,30070070000,San Gustavo,30.0,Entre Rios
1981.0,-30.94665896,-59.78828504,30070080000,Santa Elena,30.0,Entre Rios
1982.0,-31.38966795,-59.50321238,30070090000,Sir Leonard,30.0,Entre Rios
1983.0,-32.24431301,-60.16279882,30077010000,Aranguren,30.0,Entre Rios
1984.0,-32.37410087,-59.9380818,30077020000,Betbeder,30.0,Entre Rios
1985.0,-32.0752594,-59.99432302,30077030000,Don Cristobal,30.0,Entre Rios
1986.0,-32.4774516,-59.92171173,30077040000,Febre,30.0,Entre Rios
1987.0,-32.3380693,-60.03014048,30077050000,Hernandez,30.0,Entre Rios
1988.0,-32.38592895,-59.53130046,30077060000,Lucas Gonzalez,30.0,Entre Rios
1989.0,-32.39564164,-59.78807642,30077070000,Nogoya,30.0,Entre Rios
1990.0,-32.38662414,-59.66307366,30077080000,Xx De Setiembre,30.0,Entre Rios
1991.0,-31.88472923,-60.40874569,30084010000,Aldea Maria Luisa,30.0,Entre Rios
1993.0,-31.95982995,-60.25587555,30084020000,Aldea San Rafael,30.0,Entre Rios
1994.0,-31.61287019,-60.00707218,30084030000,Aldea Santa Maria,30.0,Entre Rios
1995.0,-32.01645446,-60.24110735,30084040000,Aldea Santa Rosa,30.0,Entre Rios
1996.0,-31.58217112,-60.07402231,30084050001,Cerrito,30.0,Entre Rios
1997.0,-31.58849138,-60.06489293,30084050002,Pueblo Moreno,30.0,Entre Rios
1998.0,-31.76806905,-60.40502206,30084060000,Colonia Avellaneda,30.0,Entre Rios
1999.0,-31.6777727,-60.24368809,30084065000,Colonia Crespo,30.0,Entre Rios
2000.0,-32.03464918,-60.31075143,30084070000,Crespo,30.0,Entre Rios
2001.0,-31.66257481,-60.17511448,30084080000,El Palenque,30.0,Entre Rios
2002.0,-31.5838497,-59.89380694,30084090000,El Pingo,30.0,Entre Rios
2003.0,-31.84804738,-60.09274877,30084095000,El Ramblon,30.0,Entre Rios
2004.0,-31.51330524,-59.83696962,30084100000,Hasenkamp,30.0,Entre Rios
2005.0,-31.23245007,-59.98725764,30084110000,Hernandarias,30.0,Entre Rios
2006.0,-31.72671008,-60.2971793,30084120000,La Picada,30.0,Entre Rios
2007.0,-31.87060957,-59.73243611,30084130000,Las Tunas,30.0,Entre Rios
2008.0,-31.6660715,-59.90443793,30084140000,Maria Grande,30.0,Entre Rios
2009.0,-31.82573555,-60.51827282,30084150000,Oro Verde,30.0,Entre Rios
2010.0,-31.74156764,-60.52841459,30084160000,Parana,30.0,Entre Rios
2011.0,-31.42871404,-59.74578859,30084170000,Pueblo Bellocq,30.0,Entre Rios
2012.0,-31.38830159,-60.0938334,30084180000,Pueblo Brugo,30.0,Entre Rios
2013.0,-31.46360641,-60.16796186,30084190000,Pueblo General San Martin,30.0,Entre Rios
2014.0,-31.78152181,-60.44197399,30084200000,San Benito,30.0,Entre Rios
2015.0,-31.7463195,-60.35522971,30084210000,Sauce Montrull,30.0,Entre Rios
2016.0,-31.84429907,-60.37474831,30084220000,Sauce Pinto,30.0,Entre Rios
2017.0,-31.95887508,-60.12698291,30084230000,Segui,30.0,Entre Rios
2018.0,-31.73857427,-59.91150814,30084240000,Sosa,30.0,Entre Rios
2019.0,-31.80470776,-59.93791516,30084250000,Tabossi,30.0,Entre Rios
2020.0,-31.87354562,-60.49702353,30084260000,Tezanos Pinto,30.0,Entre Rios
2021.0,-31.87143308,-60.00992253,30084270000,Viale,30.0,Entre Rios
2022.0,-31.9086475,-60.46835208,30084280000,Villa Fontana,30.0,Entre Rios
2023.0,-31.93428564,-60.42797377,30084290000,Villa Gobernador Luis F. Etchevehere,30.0,Entre Rios
2024.0,-31.65075061,-60.37758552,30084300000,Villa Urquiza,30.0,Entre Rios
2025.0,-31.52460783,-58.40477351,30088010000,General Campos,30.0,Entre Rios
2026.0,-31.62552255,-58.50407382,30088020000,San Salvador,30.0,Entre Rios
2027.0,-32.08883428,-59.17407055,30091010000,Altamirano Sur,30.0,Entre Rios
2028.0,-31.98658542,-59.28046231,30091020000,Durazno,30.0,Entre Rios
2029.0,-32.63389053,-59.40161089,30091030000,Estacion Arroyo Cle,30.0,Entre Rios
2030.0,-32.39337013,-59.27588868,30091040000,Gobernador Echague,30.0,Entre Rios
2031.0,-32.54649136,-59.35614726,30091050000,Gobernador Mansilla,30.0,Entre Rios
2032.0,-32.33720591,-59.37109062,30091060000,Gobernador Sola,30.0,Entre Rios
2033.0,-32.08263587,-59.30827722,30091070000,Guardamonte,30.0,Entre Rios
2034.0,-32.47000754,-59.1726625,30091080000,Las Guachas,30.0,Entre Rios
2035.0,-32.17244139,-59.39867871,30091090000,Macia,30.0,Entre Rios
2036.0,-32.30263392,-59.14457921,30091100000,Rosario Del Tala,30.0,Entre Rios
2037.0,-32.37257294,-58.87856094,30098010000,Basavilbaso,30.0,Entre Rios
2038.0,-32.46427726,-58.47807187,30098020000,Caseros,30.0,Entre Rios
2039.0,-32.67237178,-58.32511924,30098030000,Colonia Elia,30.0,Entre Rios
2040.0,-32.48536017,-58.23205174,30098040000,Concepcion Del Uruguay,30.0,Entre Rios
2041.0,-32.43461398,-58.63301371,30098060000,Herrera,30.0,Entre Rios
2042.0,-32.09266669,-58.95759236,30098070000,Las Moscas,30.0,Entre Rios
2043.0,-32.26294793,-58.90661081,30098080000,Libaros,30.0,Entre Rios
2044.0,-32.25701161,-58.42272863,30098090000,1 De Mayo,30.0,Entre Rios
2045.0,-32.34565078,-58.44385911,30098100000,Pronunciamiento,30.0,Entre Rios
2046.0,-32.34597296,-58.96974541,30098110000,Rocamora,30.0,Entre Rios
2047.0,-32.17624663,-58.78648225,30098120000,Santa Anita,30.0,Entre Rios
2048.0,-32.39870913,-58.7440639,30098130000,Villa Mantero,30.0,Entre Rios
2049.0,-32.4463199,-58.43591383,30098140000,Villa San Justo,30.0,Entre Rios
2050.0,-32.1800624,-58.9301272,30098150000,Villa San Marcial,30.0,Entre Rios
2051.0,-32.53381026,-60.03569661,30105010000,Antelo,30.0,Entre Rios
2052.0,-32.31004093,-60.42020636,30105040000,Molino Doll,30.0,Entre Rios
2053.0,-32.62059684,-60.15331264,30105060000,Victoria,30.0,Entre Rios
2054.0,-31.90824819,-59.26069265,30113010000,Estacion Raices,30.0,Entre Rios
2055.0,-31.95693363,-58.84911746,30113020000,Ingeniero Miguel Sajaroff,30.0,Entre Rios
2056.0,-31.73367333,-58.63403804,30113030000,Jubileo,30.0,Entre Rios
2057.0,-31.80576491,-59.16516137,30113050000,Paso De La Laguna,30.0,Entre Rios
2058.0,-31.83010046,-58.82339032,30113060000,Villa Clara,30.0,Entre Rios
2059.0,-31.98701469,-58.96341791,30113070000,Villa Dominguez,30.0,Entre Rios
2060.0,-31.86544137,-59.02906284,30113080000,Villaguay,30.0,Entre Rios
2061.0,-24.14906072,-60.69232416,34007003000,La Soledad,34.0,Formosa
2062.0,-23.68239385,-61.16110895,34007005000,Guadalcazar,34.0,Formosa
2063.0,-23.49427519,-61.57638887,34007007000,La Rinconada,34.0,Formosa
2064.0,-24.25546472,-61.24399801,34007010000,Laguna Yema,34.0,Formosa
2065.0,-23.93769826,-60.74009856,34007015000,Lamadrid,34.0,Formosa
2066.0,-24.09868353,-61.46758677,34007020000,Los Chiriguanos,34.0,Formosa
2067.0,-23.56918325,-61.70553348,34007030000,Pozo De Maza,34.0,Formosa
2068.0,-24.40644037,-61.03131375,34007040000,Pozo Del Mortero,34.0,Formosa
2069.0,-23.49486469,-61.64999827,34007050000,Vaca Perdida,34.0,Formosa
2070.0,-25.67014046,-58.26263028,34014010000,Colonia Pastoril,34.0,Formosa
2071.0,-26.18282231,-58.17339305,34014020000,Formosa,34.0,Formosa
2072.0,-25.86284963,-58.8859915,34014030000,Gran Guardia,34.0,Formosa
2073.0,-26.11063574,-58.48842705,34014040000,Mariano Boedo,34.0,Formosa
2074.0,-26.03451197,-58.04993076,34014050000,Mojon De Fierro,34.0,Formosa
2075.0,-26.02486768,-58.65007262,34014060000,San Hilario,34.0,Formosa
2076.0,-26.2522591,-58.25255287,34014070000,Villa Del Carmen,34.0,Formosa
2077.0,-26.7071297,-58.33907458,34021010000,Banco Payagua,34.0,Formosa
2078.0,-26.65418023,-58.62932148,34021020000,General Lucio V Mansilla,34.0,Formosa
2079.0,-26.48746464,-58.31224246,34021030000,Herradura,34.0,Formosa
2080.0,-26.24230103,-58.63006424,34021040000,San Francisco De Laishi,34.0,Formosa
2081.0,-26.39871868,-58.35756005,34021050000,Tatane,34.0,Formosa
2082.0,-26.62118448,-58.67183369,34021060000,Villa Escolar,34.0,Formosa
2083.0,-23.89760041,-61.85382205,34028010000,Ingeniero Guillermo N. Juarez,34.0,Formosa
2084.0,-25.34740223,-59.6181476,34035010000,Bartolome De Las Casas,34.0,Formosa
2086.0,-25.3482563,-59.61476175,34035010002,Comunidad Aborigen Bartolome De Las Casas,34.0,Formosa
2087.0,-24.64447897,-59.43328083,34035020000,Colonia Sarmiento,34.0,Formosa
2088.0,-25.33479347,-59.68280719,34035030000,Comandante Fontana,34.0,Formosa
2089.0,-25.06631525,-59.25135146,34035040000,El Recreo,34.0,Formosa
2090.0,-25.05319226,-60.09392718,34035050000,Estanislao Del Campo,34.0,Formosa
2091.0,-24.28548646,-59.82824992,34035060000,Fortin Cabo 1° Lugones,34.0,Formosa
2092.0,-24.55030485,-59.39027156,34035070000,Fortin Sargento 1° Leyes,34.0,Formosa
2093.0,-25.21131912,-59.85703984,34035080000,Ibarreta,34.0,Formosa
2094.0,-24.54181371,-60.8341897,34035090000,Juan G. Bazan,34.0,Formosa
2095.0,-24.71057761,-60.59378926,34035100000,Las Lomitas,34.0,Formosa
2096.0,-24.21158486,-60.19866697,34035110000,Posta Cambio Zalazar,34.0,Formosa
2097.0,-24.89759977,-60.31878902,34035120000,Pozo Del Tigre,34.0,Formosa
2098.0,-24.5319053,-59.90205123,34035130000,San Martin I,34.0,Formosa
2099.0,-24.43315298,-59.65635189,34035140000,San Martin Ii,34.0,Formosa
2100.0,-25.53503973,-60.01908276,34035150000,Subteniente Perin,34.0,Formosa
2101.0,-24.75294569,-59.49164056,34035160000,Villa General Guemes,34.0,Formosa
2102.0,-24.93882836,-59.02908773,34035170000,Villa General Manuel Belgrano,34.0,Formosa
2103.0,-25.07121227,-58.38677991,34042010000,Buena Vista,34.0,Formosa
2104.0,-24.97998883,-58.55378771,34042020000,El Espinillo,34.0,Formosa
2105.0,-25.26777528,-58.74279483,34042030000,Laguna Gallo,34.0,Formosa
2106.0,-24.97965057,-58.82274344,34042040000,Mision Tacaagle,34.0,Formosa
2107.0,-24.9663599,-58.74197491,34042050000,Porton Negro,34.0,Formosa
2108.0,-25.21536444,-58.51326949,34042060000,Tres Lagunas,34.0,Formosa
2109.0,-25.29216127,-57.71780911,34049010000,Clorinda,34.0,Formosa
2110.0,-25.13025221,-58.24584303,34049020000,Laguna Blanca,34.0,Formosa
2111.0,-25.21939105,-58.12307913,34049030000,Laguna Naick-Neck,34.0,Formosa
2112.0,-25.24755123,-57.97684038,34049040000,Palma Sola,34.0,Formosa
2113.0,-25.36881317,-57.6524943,34049050000,Puerto Pilcomayo,34.0,Formosa
2114.0,-25.3617117,-58.27825188,34049060000,Riacho He-He,34.0,Formosa
2115.0,-25.42243202,-57.79145451,34049070000,Riacho Negro,34.0,Formosa
2116.0,-25.20150766,-58.33067638,34049080000,Siete Palmas,34.0,Formosa
2117.0,-26.20486815,-59.07803318,34056010000,Colonia Campo Villafañe,34.0,Formosa
2118.0,-26.31173546,-59.36844347,34056020000,El Colorado,34.0,Formosa
2119.0,-25.56390638,-59.33600598,34056030000,Palo Santo,34.0,Formosa
2120.0,-25.73064179,-59.10752059,34056040000,Pirane,34.0,Formosa
2121.0,-26.18646265,-59.36839506,34056050000,Villa Kilometro 213,34.0,Formosa
2122.0,-23.16076632,-62.0107787,34063010000,El Potrillo,34.0,Formosa
2123.0,-23.18271862,-62.30406854,34063020000,General Mosconi,34.0,Formosa
2124.0,-23.33948691,-61.87346595,34063030000,El Quebracho,34.0,Formosa
2125.0,-23.34193687,-66.09010145,38007010000,Abdon Castro Tolay,38.0,Jujuy
2126.0,-22.72235263,-65.69650455,38007020000,Abra Pampa,38.0,Jujuy
2127.0,-23.16920634,-65.79440049,38007030000,Abralaite,38.0,Jujuy
2128.0,-23.21673748,-65.80827388,38007035000,Agua De Castilla,38.0,Jujuy
2129.0,-22.98502197,-66.03280136,38007040000,Casabindo,38.0,Jujuy
2130.0,-22.74426502,-65.89512211,38007050000,Cochinoca,38.0,Jujuy
2131.0,-22.52946086,-65.52228326,38007055000,La Redonda,38.0,Jujuy
2132.0,-22.53842889,-65.69789238,38007060000,Puesto Del Marquez,38.0,Jujuy
2133.0,-23.28578911,-65.77014948,38007063000,Quebraleña,38.0,Jujuy
2134.0,-23.10083018,-65.76276382,38007067000,Quera,38.0,Jujuy
2135.0,-23.38460292,-65.95737543,38007070000,Rinconadillas,38.0,Jujuy
2136.0,-23.31987014,-65.97440589,38007080000,San Francisco De Alfarcito,38.0,Jujuy
2137.0,-23.12488338,-66.05216104,38007085000,Santa Ana De La Puna,38.0,Jujuy
2138.0,-23.53324485,-65.96328419,38007090000,Santuario De Tres Pozos,38.0,Jujuy
2139.0,-22.89687094,-65.96202251,38007095000,Tambillos,38.0,Jujuy
2140.0,-23.19011281,-65.98901624,38007100000,Tusaquillas,38.0,Jujuy
2141.0,-24.58387596,-64.92352725,38014010001,Aguas Calientes,38.0,Jujuy
2142.0,-24.58737634,-64.92405779,38014010002,Fleming,38.0,Jujuy
2143.0,-24.55988279,-64.91419755,38014010003,Pila Pardo,38.0,Jujuy
2144.0,-24.46100143,-65.11905836,38014020000,Barrio El Milagro,38.0,Jujuy
2145.0,-24.40433001,-65.06974018,38014030000,Barrio La Union,38.0,Jujuy
2146.0,-24.38910959,-65.26054531,38014040000,El Carmen,38.0,Jujuy
2147.0,-24.47592008,-65.07760121,38014050000,Los Lapachos,38.0,Jujuy
2148.0,-24.42932484,-65.18439715,38014055000,San Vicente,38.0,Jujuy
2149.0,-24.53369703,-64.97715467,38014060000,Manantiales,38.0,Jujuy
2150.0,-24.44211771,-65.16225055,38014070000,Monterrico,38.0,Jujuy
2151.0,-24.53253235,-65.07425222,38014080000,Pampa Blanca,38.0,Jujuy
2152.0,-24.38078028,-65.11620736,38014090000,Perico,38.0,Jujuy
2153.0,-24.48500351,-64.96702622,38014100000,Puesto Viejo,38.0,Jujuy
2154.0,-24.55563685,-64.94242079,38014110000,San Isidro,38.0,Jujuy
2155.0,-24.38438569,-64.99373811,38014120000,San Juancito,38.0,Jujuy
2156.0,-24.18597191,-65.44871156,38021010000,Guerrero,38.0,Jujuy
2157.0,-24.26567992,-65.39720388,38021020000,La Almona,38.0,Jujuy
2158.0,-24.03952273,-65.43095777,38021030000,Leon,38.0,Jujuy
2159.0,-24.08205536,-65.40377902,38021040000,Lozano,38.0,Jujuy
2160.0,-23.94405844,-65.23221549,38021050000,Ocloyas,38.0,Jujuy
2161.0,-24.1844139,-65.30399867,38021060000,San Salvador De Jujuy,38.0,Jujuy
2162.0,-23.94861882,-65.29851116,38021065000,Tesorero,38.0,Jujuy
2163.0,-24.08402705,-65.47608463,38021070001,Los Nogales,38.0,Jujuy
2164.0,-24.14365889,-65.48291998,38021070002,San Pablo De Reyes,38.0,Jujuy
2165.0,-24.12175462,-65.41457262,38021070003,Yala,38.0,Jujuy
2166.0,-23.09921503,-65.1865386,38028003000,Aparzo,38.0,Jujuy
2167.0,-23.17323313,-65.15781768,38028007000,Cianzo,38.0,Jujuy
2168.0,-23.15433486,-65.29366441,38028010000,Coctaca,38.0,Jujuy
2169.0,-23.21398468,-65.67887543,38028020000,El Aguilar,38.0,Jujuy
2170.0,-22.97909879,-65.3527979,38028030000,Hipolito Yrigoyen,38.0,Jujuy
2171.0,-23.21182564,-65.35074195,38028040000,Humahuaca,38.0,Jujuy
2172.0,-23.12204064,-65.13480634,38028043000,Palca De Aparzo,38.0,Jujuy
2173.0,-23.10186126,-65.11292085,38028045000,Palca De Varas,38.0,Jujuy
2174.0,-23.06218393,-65.32604252,38028047000,Rodero,38.0,Jujuy
2175.0,-22.916938,-65.58783274,38028050000,Tres Cruces,38.0,Jujuy
2176.0,-23.3041906,-65.35655816,38028060000,Uquia,38.0,Jujuy
2177.0,-23.56543961,-64.5011632,38035010000,Bananal,38.0,Jujuy
2178.0,-23.78811135,-64.73005792,38035020000,Bermejito,38.0,Jujuy
2179.0,-23.73902734,-64.59276744,38035030000,Caimancito,38.0,Jujuy
2180.0,-23.77580785,-64.7714502,38035040000,Calilegua,38.0,Jujuy
2181.0,-24.07013195,-64.80686367,38035050000,Chalican,38.0,Jujuy
2182.0,-23.94202142,-64.80294466,38035060000,Fraile Pintado,38.0,Jujuy
2183.0,-23.76238581,-64.72599454,38035070000,Libertad,38.0,Jujuy
2184.0,-23.80910725,-64.79278215,38035080000,Libertador General San Martin,38.0,Jujuy
2186.0,-23.8273072,-64.79136056,38035080002,Pueblo Ledesma,38.0,Jujuy
2187.0,-23.95063238,-64.77362328,38035090000,Maiz Negro,38.0,Jujuy
2188.0,-23.84453813,-64.73898463,38035100000,Paulina,38.0,Jujuy
2189.0,-23.64739105,-64.46833785,38035110000,Yuto,38.0,Jujuy
2190.0,-24.30764797,-65.0834469,38042010000,Carahunco,38.0,Jujuy
2191.0,-24.22872964,-65.17764685,38042020000,Centro Forestal,38.0,Jujuy
2192.0,-24.26605034,-65.2120271,38042040001,Palpala,38.0,Jujuy
2193.0,-24.23423426,-65.23007478,38042040002,Rio Blanco,38.0,Jujuy
2194.0,-22.32539461,-66.28376548,38049003000,Casa Colorada,38.0,Jujuy
2195.0,-22.77044356,-66.44042699,38049007000,Coyaguaima,38.0,Jujuy
2196.0,-22.46214922,-66.62810605,38049010000,Lagunillas De Farallon,38.0,Jujuy
2197.0,-22.52054271,-66.33709423,38049020000,Liviara,38.0,Jujuy
2198.0,-22.47153101,-66.48420023,38049025000,Loma Blanca,38.0,Jujuy
2199.0,-22.68795542,-66.45637567,38049030000,Nuevo Pirquitas,38.0,Jujuy
2200.0,-22.55705559,-66.35636273,38049035000,Orosmayo,38.0,Jujuy
2201.0,-22.44034778,-66.16737352,38049040000,Rinconada,38.0,Jujuy
2202.0,-24.30139181,-65.27943782,38056010000,El Ceibal,38.0,Jujuy
2203.0,-24.26942945,-65.30382935,38056017000,Los Alisos,38.0,Jujuy
2204.0,-24.27014339,-65.2740648,38056020000,Loteo Navea,38.0,Jujuy
2205.0,-24.3184046,-65.40092269,38056025000,Nuestra Se?Ora Del Rosario,38.0,Jujuy
2206.0,-24.36724003,-65.33770077,38056030000,San Antonio,38.0,Jujuy
2207.0,-24.17680753,-64.84033336,38063010000,Arrayanal,38.0,Jujuy
2208.0,-24.33655566,-64.66358052,38063020000,Arroyo Colorado,38.0,Jujuy
2209.0,-24.31673286,-64.90788933,38063030000,Don Emilio,38.0,Jujuy
2210.0,-24.40358729,-64.80104955,38063040000,El Acheral,38.0,Jujuy
2211.0,-24.19891985,-64.78928914,38063050000,El Puesto,38.0,Jujuy
2212.0,-24.10585656,-64.82306216,38063060000,El Quemado,38.0,Jujuy
2213.0,-24.22370834,-64.83737179,38063070000,La Esperanza,38.0,Jujuy
2215.0,-24.1910274,-64.8471403,38063080000,La Manga,38.0,Jujuy
2216.0,-24.31649221,-64.96701929,38063090000,La Mendieta,38.0,Jujuy
2217.0,-24.22478527,-64.82012088,38063100000,Miraflores,38.0,Jujuy
2218.0,-24.32690932,-64.94725096,38063110000,Palos Blancos,38.0,Jujuy
2219.0,-24.23644395,-64.8448512,38063120000,Parapeti,38.0,Jujuy
2220.0,-24.29617147,-64.88218635,38063130000,Piedritas,38.0,Jujuy
2221.0,-24.27161401,-64.76897096,38063140000,Rodeito,38.0,Jujuy
2222.0,-24.30852459,-64.93164468,38063150000,Rosario De Rio Grande,38.0,Jujuy
2224.0,-24.26859616,-64.86428932,38063170000,San Lucas,38.0,Jujuy
2225.0,-24.23130211,-64.86816931,38063180000,San Pedro,38.0,Jujuy
2226.0,-24.29875832,-64.95715567,38063190000,Sauzal,38.0,Jujuy
2227.0,-24.2605605,-64.4155132,38070010000,El Fuerte,38.0,Jujuy
2228.0,-24.17914817,-64.67763301,38070020000,El Piquete,38.0,Jujuy
2229.0,-23.5555611,-64.36430991,38070030000,El Talar,38.0,Jujuy
2230.0,-23.96784264,-64.30346834,38070040000,Palma Sola,38.0,Jujuy
2231.0,-24.27252693,-64.71618659,38070050000,Puente Lavayen,38.0,Jujuy
2232.0,-24.30781518,-64.66106486,38070060000,Santa Clara,38.0,Jujuy
2233.0,-23.66818832,-64.41311784,38070070000,Vinalito,38.0,Jujuy
2234.0,-21.97881871,-65.89585584,38077010000,Casira,38.0,Jujuy
2235.0,-22.17696897,-66.41396071,38077020000,Cienega,38.0,Jujuy
2236.0,-22.10090022,-65.86720969,38077030000,Cieneguillas,38.0,Jujuy
2237.0,-22.34022346,-66.49263974,38077040000,Cusi Cusi,38.0,Jujuy
2238.0,-21.87648987,-66.18864271,38077045000,El Angosto,38.0,Jujuy
2239.0,-21.96063326,-66.26308468,38077050000,La Cienega,38.0,Jujuy
2240.0,-22.2593865,-66.36686088,38077060000,Misarrumi,38.0,Jujuy
2241.0,-22.099171,-66.13255611,38077070000,Oratorio,38.0,Jujuy
2242.0,-22.21932027,-66.42526041,38077080000,Paicone,38.0,Jujuy
2243.0,-22.2243859,-66.24899818,38077090000,San Juan De Oros,38.0,Jujuy
2244.0,-21.94574027,-66.05244605,38077100000,Santa Catalina,38.0,Jujuy
2245.0,-22.16719325,-66.02473564,38077110000,Yoscaba,38.0,Jujuy
2246.0,-23.86978783,-67.00527519,38084010000,Catua,38.0,Jujuy
2247.0,-23.01454827,-66.36663744,38084020000,Coranzuli,38.0,Jujuy
2248.0,-23.08365269,-66.70159109,38084030000,El Toro,38.0,Jujuy
2249.0,-23.56384308,-66.40931565,38084040000,Huancar,38.0,Jujuy
2250.0,-23.23816962,-67.02726465,38084045000,Jama,38.0,Jujuy
2251.0,-23.26544126,-66.65566212,38084050000,Mina Providencia,38.0,Jujuy
2252.0,-24.11528055,-66.71865087,38084055000,Olacapato,38.0,Jujuy
2253.0,-23.39346491,-66.80173912,38084060000,Olaroz Chico,38.0,Jujuy
2254.0,-23.76677995,-66.43622417,38084070000,Pastos Chicos,38.0,Jujuy
2255.0,-23.94508007,-66.48807052,38084080000,Puesto Sey,38.0,Jujuy
2256.0,-23.23035251,-66.34371157,38084090000,San Juan De Quillaques,38.0,Jujuy
2257.0,-23.39934878,-66.3663509,38084100000,Susques,38.0,Jujuy
2258.0,-23.40235447,-65.39104516,38094010001,Colonia San Jose,38.0,Jujuy
2259.0,-23.40235447,-65.39104516,38094010002,Yacoraite,38.0,Jujuy
2260.0,-23.43695695,-65.34982336,38094020000,Huacalera,38.0,Jujuy
2261.0,-23.51751062,-65.40817123,38094030000,Juella,38.0,Jujuy
2262.0,-23.62516506,-65.40908989,38094040000,Maimara,38.0,Jujuy
2263.0,-23.57586261,-65.39369407,38094050000,Tilcara,38.0,Jujuy
2264.0,-23.98260979,-65.45509316,38098010000,Barcena,38.0,Jujuy
2265.0,-23.85091154,-65.83165103,38098020000,El Moreno,38.0,Jujuy
2266.0,-23.57151048,-65.6980002,38098025000,Puerta De Colorados,38.0,Jujuy
2267.0,-23.74505443,-65.50039039,38098030000,Purmamarca,38.0,Jujuy
2268.0,-23.85619616,-65.46636507,38098040000,Tumbaya,38.0,Jujuy
2269.0,-23.91659865,-65.46550589,38098050000,Volcan,38.0,Jujuy
2270.0,-23.36261699,-65.09149514,38105010000,Caspala,38.0,Jujuy
2271.0,-23.55488453,-65.00668879,38105020000,Pampichuela,38.0,Jujuy
2272.0,-23.62133935,-64.95016408,38105030000,San Francisco,38.0,Jujuy
2273.0,-23.35643215,-64.98772477,38105040000,Santa Ana,38.0,Jujuy
2274.0,-23.41395444,-64.93377255,38105050000,Valle Colorado,38.0,Jujuy
2275.0,-23.47584656,-64.94690473,38105060000,Valle Grande,38.0,Jujuy
2276.0,-22.24775783,-65.52904297,38112010000,Barrios,38.0,Jujuy
2277.0,-22.42379144,-65.57987214,38112020000,Cangrejillos,38.0,Jujuy
2278.0,-22.38661929,-65.33959522,38112030000,El Condor,38.0,Jujuy
2279.0,-22.42304855,-65.70042274,38112040000,La Intermedia,38.0,Jujuy
2280.0,-22.10643693,-65.59572579,38112050000,La Quiaca,38.0,Jujuy
2281.0,-22.55076126,-65.38726459,38112060000,Llulluchayoc,38.0,Jujuy
2282.0,-22.28993632,-65.67988278,38112070000,Pumahuasi,38.0,Jujuy
2283.0,-22.13782711,-65.30978862,38112080001,San Jose,38.0,Jujuy
2284.0,-22.09837778,-65.45591899,38112090000,Yavi Chico,38.0,Jujuy
2285.0,-37.15218388,-64.01405509,42007010000,Doblas,42.0,La Pampa
2286.0,-37.13695554,-63.66714184,42007020000,Macachin,42.0,La Pampa
2287.0,-36.85387491,-63.68818461,42007030000,Miguel Riglos,42.0,La Pampa
2288.0,-37.16682421,-63.4171582,42007040000,Rolon,42.0,La Pampa
2289.0,-36.84066069,-63.52050216,42007050000,Tomas M. Anchorena,42.0,La Pampa
2290.0,-38.96305268,-63.86088825,42014010000,Anzoategui,42.0,La Pampa
2291.0,-38.97396185,-64.08931669,42014020000,La Adela,42.0,La Pampa
2292.0,-36.52792263,-64.0105559,42021010000,Anguil,42.0,La Pampa
2293.0,-36.6182898,-64.29167704,42021020000,Santa Rosa,42.0,La Pampa
2294.0,-36.40774073,-63.42312365,42028010000,Catrilo,42.0,La Pampa
2295.0,-36.50791772,-63.74440831,42028020000,La Gloria,42.0,La Pampa
2296.0,-36.46762634,-63.62372234,42028030000,Lonquimay,42.0,La Pampa
2297.0,-36.50775747,-63.86263077,42028040000,Uriburu,42.0,La Pampa
2298.0,-35.99948785,-64.59592334,42035010000,Conhelo,42.0,La Pampa
2299.0,-35.91658971,-64.29458684,42035020000,Eduardo Castex,42.0,La Pampa
2300.0,-36.21066316,-64.03354123,42035030000,Mauricio Mayer,42.0,La Pampa
2301.0,-35.86174641,-64.15696752,42035040000,Monte Nievas,42.0,La Pampa
2302.0,-36.04293768,-64.83532148,42035050000,Rucanelo,42.0,La Pampa
2303.0,-36.22727414,-64.2348768,42035060000,Winifreda,42.0,La Pampa
2304.0,-38.74134077,-66.43606534,42042010000,Gobernador Duval,42.0,La Pampa
2305.0,-38.14377223,-65.91027908,42042020000,Puelches,42.0,La Pampa
2306.0,-36.22985856,-66.94166969,42049010000,Santa Isabel,42.0,La Pampa
2307.0,-35.02407661,-63.58147868,42056010000,Bernardo Larroude,42.0,La Pampa
2308.0,-35.290485,-63.77586064,42056020000,Ceballos,42.0,La Pampa
2309.0,-35.02230988,-63.91231459,42056030000,Coronel Hilario Lagos,42.0,La Pampa
2310.0,-35.23686934,-63.59232745,42056040000,Intendente Alvear,42.0,La Pampa
2311.0,-35.02469231,-63.68696238,42056050000,Sarah,42.0,La Pampa
2312.0,-35.42624111,-63.90636467,42056060000,Vertiz,42.0,La Pampa
2313.0,-36.40114672,-67.14840159,42063010000,Algarrobo Del Aguila,42.0,La Pampa
